Sustainable_energy: Page Rank value: 0.0014116384557329043| Inlink Count:104| Outlink Count: 563
Stress_(medicine): Page Rank value: 3.9504197583231936E-4| Inlink Count:8| Outlink Count: 6
Blood_pressure: Page Rank value: 2.1804520134401337E-4| Inlink Count:3| Outlink Count: 7
Over-illumination: Page Rank value: 3.474478183339075E-4| Inlink Count:10| Outlink Count: 8
Daylighting: Page Rank value: 4.933767468623803E-4| Inlink Count:28| Outlink Count: 8
Heat_pump: Page Rank value: 0.0013324622612153772| Inlink Count:70| Outlink Count: 53
Clothes_dryer: Page Rank value: 3.126976446099483E-4| Inlink Count:4| Outlink Count: 8
Clothes_line: Page Rank value: 2.6764423715563973E-4| Inlink Count:4| Outlink Count: 5
Condensing_boiler: Page Rank value: 3.720986912304942E-4| Inlink Count:21| Outlink Count: 39
Heat_exchanger: Page Rank value: 0.0014694034872615607| Inlink Count:64| Outlink Count: 30
Building_insulation: Page Rank value: 4.913631932347577E-4| Inlink Count:19| Outlink Count: 13
European_Union: Page Rank value: 0.008693956196466917| Inlink Count:144| Outlink Count: 27
Boiler: Page Rank value: 0.001049004893154509| Inlink Count:53| Outlink Count: 22
Bureau_of_Energy_Efficiency: Page Rank value: 3.5012450482431624E-4| Inlink Count:5| Outlink Count: 3
Iran: Page Rank value: 0.001995609125756953| Inlink Count:47| Outlink Count: 20
Shinjuku: Page Rank value: 2.0062415213869728E-4| Inlink Count:2| Outlink Count: 6
Japan: Page Rank value: 0.006583912768743565| Inlink Count:101| Outlink Count: 27
The_Lebanese_Center_for_Energy_Conservation: Page Rank value: 2.5182248359757113E-4| Inlink Count:4| Outlink Count: 8
New_Zealand: Page Rank value: 0.002043803219277867| Inlink Count:58| Outlink Count: 23
Energy_Efficiency_and_Conservation_Authority: Page Rank value: 3.197896303503864E-4| Inlink Count:3| Outlink Count: 2
Turkey: Page Rank value: 0.002367692286895744| Inlink Count:40| Outlink Count: 30
Energy_conservation_in_the_United_States: Page Rank value: 2.153128703771206E-4| Inlink Count:4| Outlink Count: 19
U.S._Department_of_Energy: Page Rank value: 7.38886659987728E-4| Inlink Count:34| Outlink Count: 23
Consumer: Page Rank value: 6.370281887021461E-4| Inlink Count:16| Outlink Count: 8
Babatunde_Fashola: Page Rank value: 2.996594290092842E-4| Inlink Count:2| Outlink Count: 2
YouTube: Page Rank value: 0.0014627180038285414| Inlink Count:31| Outlink Count: 24
Nepal: Page Rank value: 8.018575793066684E-4| Inlink Count:15| Outlink Count: 67
Federation_of_Nepalese_Chambers_of_Commerce_and_Industry_(FNCCI): Page Rank value: 2.996594290092842E-4| Inlink Count:2| Outlink Count: 2
Deutsche_Gesellschaft_f%C3%BCr_Internationale_Zusammenarbeit: Page Rank value: 4.173128862116335E-4| Inlink Count:4| Outlink Count: 4
Annual_fuel_utilization_efficiency: Page Rank value: 2.979244860281139E-4| Inlink Count:8| Outlink Count: 11
Domestic_energy_consumption: Page Rank value: 5.452127442190911E-4| Inlink Count:27| Outlink Count: 6
Energy_crisis: Page Rank value: 4.3731226836511374E-4| Inlink Count:21| Outlink Count: 38
Energy_conservation_law: Page Rank value: 1.8661631437491728E-4| Inlink Count:2| Outlink Count: 11
Energy_monitoring_and_targeting: Page Rank value: 1.9266985391529494E-4| Inlink Count:2| Outlink Count: 8
High-temperature_insulation_wool: Page Rank value: 2.996594290092842E-4| Inlink Count:2| Outlink Count: 2
Jevons_paradox: Page Rank value: 3.0225603641082096E-4| Inlink Count:11| Outlink Count: 38
Khazzoom%E2%80%93Brookes_postulate: Page Rank value: 2.0441202671488663E-4| Inlink Count:4| Outlink Count: 8
List_of_low-energy_building_techniques: Page Rank value: 2.3491374505395888E-4| Inlink Count:10| Outlink Count: 18
Low_Carbon_Communities: Page Rank value: 2.1049501717387118E-4| Inlink Count:4| Outlink Count: 6
Marine_fuel_management: Page Rank value: 3.03076494919588E-4| Inlink Count:4| Outlink Count: 3
Minimum_energy_performance_standard: Page Rank value: 2.2210146063816942E-4| Inlink Count:3| Outlink Count: 8
One_Watt_Initiative: Page Rank value: 3.9958350228452665E-4| Inlink Count:10| Outlink Count: 10
Overconsumption: Page Rank value: 5.810707766457014E-4| Inlink Count:21| Outlink Count: 134
Passive_house: Page Rank value: 5.602644569897638E-4| Inlink Count:31| Outlink Count: 63
Superinsulation: Page Rank value: 3.3184743866963417E-4| Inlink Count:13| Outlink Count: 7
Renewable_heat: Page Rank value: 5.241122759796791E-4| Inlink Count:38| Outlink Count: 139
Thermal_efficiency: Page Rank value: 0.001446891853537097| Inlink Count:65| Outlink Count: 33
Universal_Metering_Interface: Page Rank value: 2.5246312833052234E-4| Inlink Count:3| Outlink Count: 3
Window_film: Page Rank value: 2.0062415213869728E-4| Inlink Count:2| Outlink Count: 6
Zero-energy_building: Page Rank value: 3.6473083105139574E-4| Inlink Count:19| Outlink Count: 62
Natural_Resources_Canada: Page Rank value: 7.791241839549447E-4| Inlink Count:15| Outlink Count: 2
National_Diet_Library: Page Rank value: 0.011394749786146656| Inlink Count:198| Outlink Count: 3
Heat_engine: Page Rank value: 0.0013742418952836562| Inlink Count:47| Outlink Count: 32
Power_station: Page Rank value: 0.0011064380676321457| Inlink Count:53| Outlink Count: 122
Heat: Page Rank value: 0.0018979212931355069| Inlink Count:61| Outlink Count: 16
Waste_heat: Page Rank value: 8.965895696154605E-4| Inlink Count:46| Outlink Count: 36
Thermal_energy: Page Rank value: 0.0010972512322588595| Inlink Count:49| Outlink Count: 7
Thermal_power_plant: Page Rank value: 5.82137122841513E-4| Inlink Count:12| Outlink Count: 47
Cooling_tower: Page Rank value: 0.001326519865079604| Inlink Count:114| Outlink Count: 132
Flue_gas: Page Rank value: 5.833177388325534E-4| Inlink Count:33| Outlink Count: 23
HVAC: Page Rank value: 0.001655258645840838| Inlink Count:73| Outlink Count: 60
Scandinavia: Page Rank value: 8.366952957536448E-4| Inlink Count:19| Outlink Count: 8
Eastern_Europe: Page Rank value: 0.0011733456706593277| Inlink Count:17| Outlink Count: 14
District_heating: Page Rank value: 0.0012938063603725614| Inlink Count:80| Outlink Count: 51
Distributed_generation: Page Rank value: 0.0011376142857940589| Inlink Count:104| Outlink Count: 113
Absorption_refrigerator: Page Rank value: 6.679505103370626E-4| Inlink Count:36| Outlink Count: 53
Gas_turbine: Page Rank value: 0.0012720065766768025| Inlink Count:61| Outlink Count: 32
Steam_turbine: Page Rank value: 0.0011172875501443424| Inlink Count:53| Outlink Count: 29
Gas_engine: Page Rank value: 5.275706324773856E-4| Inlink Count:19| Outlink Count: 15
Diesel_engine: Page Rank value: 0.0012296516413380502| Inlink Count:53| Outlink Count: 42
Masned%C3%B8: Page Rank value: 2.2533671307788382E-4| Inlink Count:4| Outlink Count: 3
Denmark: Page Rank value: 0.0022584966507994634| Inlink Count:65| Outlink Count: 34
Thermal_power: Page Rank value: 1.9804257973834747E-4| Inlink Count:5| Outlink Count: 47
Uranium: Page Rank value: 0.0011901698891452512| Inlink Count:54| Outlink Count: 31
Coal: Page Rank value: 0.002892153685093543| Inlink Count:178| Outlink Count: 135
Second_law_of_thermodynamics: Page Rank value: 0.0011302992243008413| Inlink Count:33| Outlink Count: 9
Carnot%27s_theorem_(thermodynamics): Page Rank value: 8.693765820933837E-4| Inlink Count:26| Outlink Count: 11
Power_plant: Page Rank value: 0.0011235738637425633| Inlink Count:48| Outlink Count: 123
Paper_mill: Page Rank value: 3.086511042061194E-4| Inlink Count:7| Outlink Count: 4
Enthalpy: Page Rank value: 0.0012578961994323494| Inlink Count:48| Outlink Count: 11
Continuous_production: Page Rank value: 2.5276064860953824E-4| Inlink Count:6| Outlink Count: 4
Metz: Page Rank value: 2.657360015072889E-4| Inlink Count:9| Outlink Count: 14
France: Page Rank value: 0.004040481505608726| Inlink Count:104| Outlink Count: 31
Dwelling: Page Rank value: 0.0011613861522901767| Inlink Count:5| Outlink Count: 1
Combined_cycle: Page Rank value: 0.0013518379365590769| Inlink Count:105| Outlink Count: 108
Condenser_(heat_transfer): Page Rank value: 6.511239396399789E-4| Inlink Count:32| Outlink Count: 12
Bottoming_cycle: Page Rank value: 1.6274343948868023E-4| Inlink Count:4| Outlink Count: 109
MHD_generator: Page Rank value: 2.360433944367909E-4| Inlink Count:9| Outlink Count: 18
Moscow: Page Rank value: 3.845804698266317E-4| Inlink Count:14| Outlink Count: 25
Trigeneration: Page Rank value: 2.4220801545616057E-4| Inlink Count:10| Outlink Count: 212
Absorption_chiller: Page Rank value: 2.93071647399461E-4| Inlink Count:12| Outlink Count: 54
Enhanced_oil_recovery: Page Rank value: 7.097903268978895E-4| Inlink Count:26| Outlink Count: 12
Kern_County,_California: Page Rank value: 8.217762903188453E-4| Inlink Count:9| Outlink Count: 9
Los_Angeles: Page Rank value: 0.001353396960463909| Inlink Count:19| Outlink Count: 25
Water_desalination: Page Rank value: 3.887961250434517E-4| Inlink Count:9| Outlink Count: 34
Hydrocarbon_fuel: Page Rank value: 2.3605006118405933E-4| Inlink Count:7| Outlink Count: 84
Wood_gasifier: Page Rank value: 1.7741924906671387E-4| Inlink Count:5| Outlink Count: 18
Gasified: Page Rank value: 1.6391807230612367E-4| Inlink Count:4| Outlink Count: 57
Molten-carbonate_fuel_cell: Page Rank value: 1.7805957479922468E-4| Inlink Count:5| Outlink Count: 17
Solid_oxide_fuel_cell: Page Rank value: 2.7261328117536435E-4| Inlink Count:13| Outlink Count: 21
Steam: Page Rank value: 9.956496737579274E-4| Inlink Count:40| Outlink Count: 21
Nuclear_power_plant: Page Rank value: 9.297187585922998E-4| Inlink Count:34| Outlink Count: 132
Reciprocating_engine: Page Rank value: 6.796152963994971E-4| Inlink Count:33| Outlink Count: 20
Animal_waste: Page Rank value: 1.9482977712749572E-4| Inlink Count:5| Outlink Count: 6
Landfill_gas: Page Rank value: 8.198215609621806E-4| Inlink Count:39| Outlink Count: 26
Firedamp: Page Rank value: 2.4970229737453003E-4| Inlink Count:5| Outlink Count: 3
Sewage_gas: Page Rank value: 1.734120791624575E-4| Inlink Count:6| Outlink Count: 68
Micro_combined_heat_and_power: Page Rank value: 8.622752988125469E-4| Inlink Count:83| Outlink Count: 119
Distributed_Energy_Resource: Page Rank value: 1.626864350833313E-4| Inlink Count:4| Outlink Count: 114
Watt: Page Rank value: 0.0016822751400267033| Inlink Count:55| Outlink Count: 10
Service_life: Page Rank value: 3.882216595951914E-4| Inlink Count:14| Outlink Count: 3
Microturbines: Page Rank value: 1.7577243573998837E-4| Inlink Count:6| Outlink Count: 33
Internal_combustion: Page Rank value: 4.7972590335001476E-4| Inlink Count:22| Outlink Count: 54
Steam_engine: Page Rank value: 0.001502033368332498| Inlink Count:44| Outlink Count: 35
Fuel_cell: Page Rank value: 0.00123338825514012| Inlink Count:66| Outlink Count: 45
Refrigeration: Page Rank value: 0.0011482137088198072| Inlink Count:46| Outlink Count: 49
United_States: Page Rank value: 0.012352243327492803| Inlink Count:242| Outlink Count: 26
Consolidated_Edison: Page Rank value: 5.497878653172454E-4| Inlink Count:13| Outlink Count: 10
Manhattan: Page Rank value: 0.0013756634267892698| Inlink Count:17| Outlink Count: 19
Pulp_and_paper_mill: Page Rank value: 1.9455515734633375E-4| Inlink Count:4| Outlink Count: 5
Heat_recovery_steam_generator: Page Rank value: 3.238323425209971E-4| Inlink Count:15| Outlink Count: 9
Convection: Page Rank value: 0.001304653837150386| Inlink Count:45| Outlink Count: 10
Coefficient_of_performance: Page Rank value: 5.503310085366208E-4| Inlink Count:28| Outlink Count: 12
Greenhouse_gas_emissions: Page Rank value: 2.814415840686035E-4| Inlink Count:16| Outlink Count: 58
New_York_City_steam_system: Page Rank value: 3.673928783343382E-4| Inlink Count:9| Outlink Count: 10
Carnot_cycle: Page Rank value: 7.746820616358275E-4| Inlink Count:32| Outlink Count: 17
Brayton_cycle: Page Rank value: 4.903544510686624E-4| Inlink Count:24| Outlink Count: 21
Electric_generator: Page Rank value: 6.766717114268601E-4| Inlink Count:31| Outlink Count: 18
Cost_of_electricity_by_source: Page Rank value: 4.3993338300025043E-4| Inlink Count:34| Outlink Count: 57
Ferrera_Erbognone: Page Rank value: 3.3500796182198665E-4| Inlink Count:6| Outlink Count: 3
Province_of_Pavia: Page Rank value: 3.349312858630162E-4| Inlink Count:6| Outlink Count: 5
Italy: Page Rank value: 0.003517611359738543| Inlink Count:83| Outlink Count: 29
CHP_Directive: Page Rank value: 2.6131028958662443E-4| Inlink Count:8| Outlink Count: 10
COGEN_Europe: Page Rank value: 2.8646854874087805E-4| Inlink Count:6| Outlink Count: 3
Public%E2%80%93private_partnership: Page Rank value: 2.9631406013346E-4| Inlink Count:7| Outlink Count: 4
Fuel_Cells_and_Hydrogen_Joint_Technology_Initiative: Page Rank value: 4.158102921928438E-4| Inlink Count:9| Outlink Count: 4
Framework_Programmes_for_Research_and_Technological_Development: Page Rank value: 5.823736407745123E-4| Inlink Count:8| Outlink Count: 4
Micro-CHP: Page Rank value: 1.8249715360947627E-4| Inlink Count:6| Outlink Count: 120
Kendall_Cogeneration_Station: Page Rank value: 2.8095122122455906E-4| Inlink Count:4| Outlink Count: 2
Cambridge,_Massachusetts: Page Rank value: 6.642505832709936E-4| Inlink Count:11| Outlink Count: 9
Energy_recycling: Page Rank value: 2.694671404043339E-4| Inlink Count:10| Outlink Count: 65
Thomas_Edison: Page Rank value: 0.0010879833105078573| Inlink Count:24| Outlink Count: 13
Pearl_Street_Station: Page Rank value: 4.615680550287509E-4| Inlink Count:14| Outlink Count: 7
Public_Utility_Regulatory_Policies_Act: Page Rank value: 1.9481665555036085E-4| Inlink Count:7| Outlink Count: 13
Oil: Page Rank value: 4.7037988751061E-4| Inlink Count:23| Outlink Count: 15
Solar_thermal_energy: Page Rank value: 5.709568003935215E-4| Inlink Count:48| Outlink Count: 44
Photovoltaic_system: Page Rank value: 6.111900811053427E-4| Inlink Count:36| Outlink Count: 42
Biomass_heating_system: Page Rank value: 6.230042976312921E-4| Inlink Count:41| Outlink Count: 142
Air_separation: Page Rank value: 3.5764698303408484E-4| Inlink Count:9| Outlink Count: 8
Carnot_method: Page Rank value: 2.253351271207783E-4| Inlink Count:4| Outlink Count: 3
Electrification: Page Rank value: 6.833381049188338E-4| Inlink Count:11| Outlink Count: 29
Energy_policy_of_the_European_Union: Page Rank value: 9.766284235057019E-4| Inlink Count:21| Outlink Count: 39
Environmental_impact_of_electricity_generation: Page Rank value: 6.983650980159443E-4| Inlink Count:30| Outlink Count: 65
Industrial_gas: Page Rank value: 5.279798519735955E-4| Inlink Count:14| Outlink Count: 38
Rankine_cycle: Page Rank value: 0.001604152714678402| Inlink Count:109| Outlink Count: 96
Handle_System: Page Rank value: 0.005182230127994924| Inlink Count:9| Outlink Count: 3
Morning_Edition: Page Rank value: 3.8749176576390374E-4| Inlink Count:7| Outlink Count: 4
National_Public_Radio: Page Rank value: 0.0010859758777445401| Inlink Count:16| Outlink Count: 7
Electricity_delivery: Page Rank value: 7.47685522285241E-4| Inlink Count:75| Outlink Count: 83
Availability_factor: Page Rank value: 7.476655932436251E-4| Inlink Count:75| Outlink Count: 86
Base_load_power_plant: Page Rank value: 9.181715271951104E-4| Inlink Count:93| Outlink Count: 82
Black_start: Page Rank value: 7.795769960447516E-4| Inlink Count:76| Outlink Count: 84
Capacity_factor: Page Rank value: 0.0012076617068153544| Inlink Count:118| Outlink Count: 89
Demand_factor: Page Rank value: 7.475749662187946E-4| Inlink Count:75| Outlink Count: 81
Energy_demand_management: Page Rank value: 8.074760107065471E-4| Inlink Count:78| Outlink Count: 95
Energy_returned_on_energy_invested: Page Rank value: 0.0012754200823876399| Inlink Count:117| Outlink Count: 30
Fault_(power_engineering): Page Rank value: 8.713088748286187E-4| Inlink Count:76| Outlink Count: 6
Intermittent_energy_source: Page Rank value: 9.517309751584168E-4| Inlink Count:94| Outlink Count: 108
Load_following_power_plant: Page Rank value: 7.984669746018367E-4| Inlink Count:79| Outlink Count: 86
Nameplate_capacity: Page Rank value: 0.0013947203918287384| Inlink Count:106| Outlink Count: 83
Peak_demand: Page Rank value: 8.184409467047318E-4| Inlink Count:78| Outlink Count: 90
Power_quality: Page Rank value: 8.027630544624152E-4| Inlink Count:80| Outlink Count: 84
Power-flow_study: Page Rank value: 9.498408070314051E-4| Inlink Count:76| Outlink Count: 4
Repowering: Page Rank value: 7.896249478151578E-4| Inlink Count:78| Outlink Count: 82
Spark_spread: Page Rank value: 7.47413119944008E-4| Inlink Count:75| Outlink Count: 86
Variable_renewable_energy: Page Rank value: 9.143626523437904E-4| Inlink Count:92| Outlink Count: 26
Non-renewable_energy: Page Rank value: 7.764363363785732E-4| Inlink Count:78| Outlink Count: 51
Fossil-fuel_power_station: Page Rank value: 8.923254396244572E-4| Inlink Count:92| Outlink Count: 62
Oil_shale: Page Rank value: 0.0011484458194256973| Inlink Count:95| Outlink Count: 42
Marine_energy: Page Rank value: 0.0012530822925331088| Inlink Count:96| Outlink Count: 94
Marine_current_power: Page Rank value: 9.855473176650657E-4| Inlink Count:83| Outlink Count: 14
Osmotic_power: Page Rank value: 8.790424648011863E-4| Inlink Count:82| Outlink Count: 27
Ocean_thermal_energy: Page Rank value: 7.654802018832339E-4| Inlink Count:76| Outlink Count: 36
AC_power: Page Rank value: 9.910582872405445E-4| Inlink Count:80| Outlink Count: 81
Induction_generator: Page Rank value: 7.792912309762736E-4| Inlink Count:76| Outlink Count: 79
Three-phase_electric_power: Page Rank value: 0.0010945214621073166| Inlink Count:83| Outlink Count: 12
Virtual_power_plant: Page Rank value: 7.652351315480528E-4| Inlink Count:77| Outlink Count: 85
Electric_power_transmission: Page Rank value: 0.0013143138618304474| Inlink Count:100| Outlink Count: 102
Electric_power_distribution: Page Rank value: 9.625856479481974E-4| Inlink Count:80| Outlink Count: 92
Power_outage: Page Rank value: 8.999461470167886E-4| Inlink Count:84| Outlink Count: 86
Rolling_blackout: Page Rank value: 8.037651812611531E-4| Inlink Count:78| Outlink Count: 82
Demand_response: Page Rank value: 9.943805569459876E-4| Inlink Count:86| Outlink Count: 94
Dynamic_demand_(electric_power): Page Rank value: 7.558898777090298E-4| Inlink Count:76| Outlink Count: 90
Electrical_grid: Page Rank value: 0.0013135755402887733| Inlink Count:100| Outlink Count: 100
High-voltage_direct_current: Page Rank value: 0.0010128303154953756| Inlink Count:91| Outlink Count: 104
Load_management: Page Rank value: 7.670436376379202E-4| Inlink Count:76| Outlink Count: 87
Negawatt_power: Page Rank value: 8.680407187576426E-4| Inlink Count:81| Outlink Count: 27
Electrical_substation: Page Rank value: 9.179052718104434E-4| Inlink Count:85| Outlink Count: 86
Super_grid: Page Rank value: 7.550450938529985E-4| Inlink Count:77| Outlink Count: 97
Transformer: Page Rank value: 0.0013459143691412823| Inlink Count:97| Outlink Count: 89
Transmission_system_operator: Page Rank value: 7.551028856938829E-4| Inlink Count:76| Outlink Count: 82
Transmission_tower: Page Rank value: 7.470320948084622E-4| Inlink Count:75| Outlink Count: 85
Utility_pole: Page Rank value: 9.434644168531676E-4| Inlink Count:83| Outlink Count: 15
Energy_subsidies: Page Rank value: 0.0011459547147979266| Inlink Count:106| Outlink Count: 23
Renewable_Energy_Certificates: Page Rank value: 8.285456012339839E-4| Inlink Count:80| Outlink Count: 93
Renewable_energy_payments: Page Rank value: 7.980472286262612E-4| Inlink Count:77| Outlink Count: 79
Renewable_energy_policy: Page Rank value: 8.323035265875129E-4| Inlink Count:79| Outlink Count: 279
Energy_efficiency_(disambiguation): Page Rank value: 1.951015812878465E-4| Inlink Count:2| Outlink Count: 6
Compact_fluorescent_lamp: Page Rank value: 5.698001762091268E-4| Inlink Count:25| Outlink Count: 31
Fluorescent_lights: Page Rank value: 1.8123404491632758E-4| Inlink Count:3| Outlink Count: 20
LED_lights: Page Rank value: 1.8929037635871497E-4| Inlink Count:3| Outlink Count: 17
Skylight_(window): Page Rank value: 2.7984062329455264E-4| Inlink Count:11| Outlink Count: 9
Incandescent_light_bulbs: Page Rank value: 2.0284332068288852E-4| Inlink Count:6| Outlink Count: 29
Energy_efficient_buildings: Page Rank value: 2.0115437121923384E-4| Inlink Count:5| Outlink Count: 88
Sustainable_transportation: Page Rank value: 1.9173576920130457E-4| Inlink Count:6| Outlink Count: 52
Rocky_Mountain_Institute: Page Rank value: 5.750218406530691E-4| Inlink Count:19| Outlink Count: 16
Vienna_Climate_Change_Talks_2007: Page Rank value: 1.715030938944306E-4| Inlink Count:2| Outlink Count: 36
United_Nations_Framework_Convention_on_Climate_Change: Page Rank value: 7.518091649081768E-4| Inlink Count:43| Outlink Count: 42
Solar_lamp: Page Rank value: 4.781729567721827E-4| Inlink Count:28| Outlink Count: 6
Energy_saving_lamp: Page Rank value: 2.3369252530353548E-4| Inlink Count:2| Outlink Count: 3
Power_usage_effectiveness: Page Rank value: 3.967229008221961E-4| Inlink Count:5| Outlink Count: 4
Freezers: Page Rank value: 2.1273773964651085E-4| Inlink Count:3| Outlink Count: 15
Oven: Page Rank value: 2.7755637193521254E-4| Inlink Count:7| Outlink Count: 8
Stoves: Page Rank value: 1.8492337903467895E-4| Inlink Count:2| Outlink Count: 9
Dishwashers: Page Rank value: 2.0176482942746866E-4| Inlink Count:2| Outlink Count: 5
Energy_input_labeling: Page Rank value: 2.738697308020098E-4| Inlink Count:4| Outlink Count: 3
Building_performance: Page Rank value: 2.3565200805605817E-4| Inlink Count:4| Outlink Count: 10
Energy-efficient_landscaping: Page Rank value: 2.524169486238915E-4| Inlink Count:10| Outlink Count: 8
Window_insulation_film: Page Rank value: 3.5797181561103396E-4| Inlink Count:5| Outlink Count: 4
Phase-out_of_incandescent_light_bulbs: Page Rank value: 2.1796527416908758E-4| Inlink Count:6| Outlink Count: 12
Empire_State_Building: Page Rank value: 5.048646094451212E-4| Inlink Count:8| Outlink Count: 10
One_World_Trade_Center: Page Rank value: 7.195414119352723E-4| Inlink Count:5| Outlink Count: 14
Passive_solar_heating: Page Rank value: 1.6994374893479036E-4| Inlink Count:2| Outlink Count: 58
Compact_fluorescent_lights: Page Rank value: 2.1806300528422374E-4| Inlink Count:6| Outlink Count: 32
Furnace: Page Rank value: 7.713177140635176E-4| Inlink Count:38| Outlink Count: 45
Ground_source_heat_pump: Page Rank value: 2.3930545153514859E-4| Inlink Count:7| Outlink Count: 135
Smart_meter: Page Rank value: 3.984902563445532E-4| Inlink Count:23| Outlink Count: 39
Wireless_sensor_networks: Page Rank value: 1.951015812878465E-4| Inlink Count:2| Outlink Count: 6
Green_Building_XML: Page Rank value: 0.0013085616088067053| Inlink Count:3| Outlink Count: 1
Building_Information_Modeling: Page Rank value: 2.2284578776333294E-4| Inlink Count:5| Outlink Count: 6
Building_energy_simulation: Page Rank value: 3.235992858581438E-4| Inlink Count:7| Outlink Count: 4
U.S._Green_Building_Council: Page Rank value: 6.023550176434075E-4| Inlink Count:12| Outlink Count: 7
Honeywell: Page Rank value: 8.156578432648956E-4| Inlink Count:11| Outlink Count: 6
Washington,_D.C.: Page Rank value: 0.00238588618810961| Inlink Count:35| Outlink Count: 12
Deep_energy_retrofit: Page Rank value: 5.191826935154435E-4| Inlink Count:23| Outlink Count: 15
Green_retrofit: Page Rank value: 2.5272343826655895E-4| Inlink Count:4| Outlink Count: 6
Johnson_Controls: Page Rank value: 3.4400786857336646E-4| Inlink Count:7| Outlink Count: 4
Clinton_Climate_Initiative: Page Rank value: 2.5003215222160264E-4| Inlink Count:3| Outlink Count: 4
Jones_Lang_LaSalle: Page Rank value: 3.426349860421286E-4| Inlink Count:3| Outlink Count: 2
Air_conditioning: Page Rank value: 0.0013420643890751272| Inlink Count:64| Outlink Count: 64
Indianapolis_City-County_Building: Page Rank value: 2.9139174378463913E-4| Inlink Count:2| Outlink Count: 2
Australian_national_government: Page Rank value: 2.9139174378463913E-4| Inlink Count:2| Outlink Count: 2
Department_of_Industry_and_Science: Page Rank value: 0.0018484574266400796| Inlink Count:3| Outlink Count: 1
Council_of_Australian_Governments: Page Rank value: 3.0717870321252415E-4| Inlink Count:3| Outlink Count: 2
Low_carbon: Page Rank value: 2.2618942640379746E-4| Inlink Count:7| Outlink Count: 132
Commonwealth: Page Rank value: 0.0011045512412522361| Inlink Count:2| Outlink Count: 1
Electricity: Page Rank value: 0.0021446194813778065| Inlink Count:120| Outlink Count: 31
Co-generation: Page Rank value: 2.472765950491082E-4| Inlink Count:12| Outlink Count: 213
US_Department_of_Energy: Page Rank value: 3.754748050262714E-4| Inlink Count:15| Outlink Count: 23
Electric_motors: Page Rank value: 1.94218552180313E-4| Inlink Count:3| Outlink Count: 15
Variable_speed_drives: Page Rank value: 2.3369252530353548E-4| Inlink Count:2| Outlink Count: 3
Superconducting: Page Rank value: 1.8375572806883706E-4| Inlink Count:3| Outlink Count: 17
Voltage_optimisation: Page Rank value: 2.50736740456606E-4| Inlink Count:4| Outlink Count: 7
Pumps: Page Rank value: 2.1269313740193685E-4| Inlink Count:3| Outlink Count: 16
Compressors: Page Rank value: 2.0911914431253373E-4| Inlink Count:3| Outlink Count: 23
Process_control: Page Rank value: 0.0015151861761753638| Inlink Count:4| Outlink Count: 1
Energy_efficiency_in_transportation: Page Rank value: 3.2982176519313384E-4| Inlink Count:10| Outlink Count: 25
Fuel_economy_in_automobiles: Page Rank value: 6.767300266324324E-4| Inlink Count:22| Outlink Count: 27
Toyota_Prius: Page Rank value: 3.6593555610681453E-4| Inlink Count:13| Outlink Count: 11
NYPD: Page Rank value: 1.9060542972074268E-4| Inlink Count:2| Outlink Count: 7
Aerodynamics: Page Rank value: 1.981692950666694E-4| Inlink Count:4| Outlink Count: 11
Fuel_efficiency: Page Rank value: 5.356147666212603E-4| Inlink Count:20| Outlink Count: 31
Composite_materials: Page Rank value: 2.4150991943391073E-4| Inlink Count:3| Outlink Count: 5
Turbocharger: Page Rank value: 4.657809224609071E-4| Inlink Count:14| Outlink Count: 12
Mercedes-Benz_Bionic: Page Rank value: 2.9139174378463913E-4| Inlink Count:2| Outlink Count: 2
Regenerative_braking: Page Rank value: 3.5591106105395187E-4| Inlink Count:12| Outlink Count: 13
Tesla_Model_S: Page Rank value: 2.4208726871249297E-4| Inlink Count:7| Outlink Count: 19
Street_light: Page Rank value: 2.6230399460878945E-4| Inlink Count:9| Outlink Count: 12
Fuel_economy_in_aircraft: Page Rank value: 2.0337079982132175E-4| Inlink Count:3| Outlink Count: 7
Environmental_impact_of_aviation: Page Rank value: 0.0011631527466235503| Inlink Count:63| Outlink Count: 46
Biodiesel: Page Rank value: 0.0016831948389453848| Inlink Count:96| Outlink Count: 67
Gasohol: Page Rank value: 3.3583033601511093E-4| Inlink Count:12| Outlink Count: 52
Neat_alcohol_fuel: Page Rank value: 1.894042967649863E-4| Inlink Count:6| Outlink Count: 53
Compressed_natural_gas: Page Rank value: 0.0010309294065421147| Inlink Count:37| Outlink Count: 34
Piracicaba: Page Rank value: 3.2269898176431536E-4| Inlink Count:7| Outlink Count: 5
Alternative_fuels: Page Rank value: 2.0416395744975177E-4| Inlink Count:4| Outlink Count: 159
Chemical_substance: Page Rank value: 6.33742232571056E-4| Inlink Count:10| Outlink Count: 8
Bioalcohol: Page Rank value: 2.1262513138114214E-4| Inlink Count:5| Outlink Count: 44
N-Butanol: Page Rank value: 2.959009066699463E-4| Inlink Count:7| Outlink Count: 12
Vegetable_oil_used_as_fuel: Page Rank value: 2.159945072018777E-4| Inlink Count:7| Outlink Count: 24
Behaviour_change: Page Rank value: 2.1265950103752906E-4| Inlink Count:2| Outlink Count: 4
Fossil_fuels: Page Rank value: 9.869836078146813E-4| Inlink Count:54| Outlink Count: 84
Intermediary: Page Rank value: 0.0011045512412522361| Inlink Count:2| Outlink Count: 1
Energy_policy: Page Rank value: 0.0010037675492235944| Inlink Count:44| Outlink Count: 41
