Sustainable_energy: Page Rank value: 9.922291013586303E-4| Inlink Count:104| Outlink Count: 563
Headache: Page Rank value: 1.785886973969131E-4| Inlink Count:5| Outlink Count: 6
Stress_(medicine): Page Rank value: 2.0155431962307104E-4| Inlink Count:8| Outlink Count: 6
Blood_pressure: Page Rank value: 9.355275709086048E-5| Inlink Count:3| Outlink Count: 7
Over-illumination: Page Rank value: 1.8071620997577782E-4| Inlink Count:10| Outlink Count: 8
Daylighting: Page Rank value: 2.9638514793706085E-4| Inlink Count:28| Outlink Count: 8
Heat_pump: Page Rank value: 8.687464691985182E-4| Inlink Count:70| Outlink Count: 53
Clothes_dryer: Page Rank value: 1.6787055266002888E-4| Inlink Count:4| Outlink Count: 8
Clothes_line: Page Rank value: 1.2774683725497578E-4| Inlink Count:4| Outlink Count: 5
Condensing_boiler: Page Rank value: 2.055033348811533E-4| Inlink Count:21| Outlink Count: 39
Heat_exchanger: Page Rank value: 9.838753428016067E-4| Inlink Count:64| Outlink Count: 30
Building_insulation: Page Rank value: 2.807965039245332E-4| Inlink Count:19| Outlink Count: 13
European_Union: Page Rank value: 0.0084664159717302| Inlink Count:144| Outlink Count: 27
Boiler: Page Rank value: 7.018463642300877E-4| Inlink Count:53| Outlink Count: 22
Bureau_of_Energy_Efficiency: Page Rank value: 1.866350679000126E-4| Inlink Count:5| Outlink Count: 3
Iran: Page Rank value: 0.0018477251702969395| Inlink Count:47| Outlink Count: 20
Shinjuku: Page Rank value: 8.130722980213716E-5| Inlink Count:2| Outlink Count: 6
Japan: Page Rank value: 0.006403840010064892| Inlink Count:101| Outlink Count: 27
The_Lebanese_Center_for_Energy_Conservation: Page Rank value: 1.1785853817407671E-4| Inlink Count:4| Outlink Count: 8
New_Zealand: Page Rank value: 0.0017304999723227435| Inlink Count:58| Outlink Count: 23
Energy_Efficiency_and_Conservation_Authority: Page Rank value: 1.4908464518926352E-4| Inlink Count:3| Outlink Count: 2
Turkey: Page Rank value: 0.002279426626288574| Inlink Count:40| Outlink Count: 30
Energy_conservation_in_the_United_States: Page Rank value: 9.385623955103113E-5| Inlink Count:4| Outlink Count: 19
U.S._Department_of_Energy: Page Rank value: 4.7517864128221785E-4| Inlink Count:34| Outlink Count: 23
Consumer: Page Rank value: 4.2872591916379523E-4| Inlink Count:16| Outlink Count: 8
Babatunde_Fashola: Page Rank value: 1.3064671029440277E-4| Inlink Count:2| Outlink Count: 2
YouTube: Page Rank value: 0.0012141570006606337| Inlink Count:31| Outlink Count: 24
Nepal: Page Rank value: 6.006520974010272E-4| Inlink Count:15| Outlink Count: 67
Federation_of_Nepalese_Chambers_of_Commerce_and_Industry_(FNCCI): Page Rank value: 1.3064671029440277E-4| Inlink Count:2| Outlink Count: 2
Deutsche_Gesellschaft_f%C3%BCr_Internationale_Zusammenarbeit: Page Rank value: 2.7090649001081503E-4| Inlink Count:4| Outlink Count: 4
Annual_fuel_utilization_efficiency: Page Rank value: 1.4607064236816315E-4| Inlink Count:8| Outlink Count: 11
Domestic_energy_consumption: Page Rank value: 3.230921695184609E-4| Inlink Count:27| Outlink Count: 6
Energy_crisis: Page Rank value: 2.8287100002807126E-4| Inlink Count:21| Outlink Count: 38
Energy_conservation_law: Page Rank value: 7.488345265830892E-5| Inlink Count:2| Outlink Count: 11
Energy_monitoring_and_targeting: Page Rank value: 7.76438348079453E-5| Inlink Count:2| Outlink Count: 8
High-temperature_insulation_wool: Page Rank value: 1.3064671029440277E-4| Inlink Count:2| Outlink Count: 2
Jevons_paradox: Page Rank value: 1.6476733716202079E-4| Inlink Count:11| Outlink Count: 38
Khazzoom%E2%80%93Brookes_postulate: Page Rank value: 8.414811647097868E-5| Inlink Count:4| Outlink Count: 8
List_of_low-energy_building_techniques: Page Rank value: 1.1270312712190418E-4| Inlink Count:10| Outlink Count: 18
Low_Carbon_Communities: Page Rank value: 8.953606768676691E-5| Inlink Count:4| Outlink Count: 6
Marine_fuel_management: Page Rank value: 1.5264520286287082E-4| Inlink Count:4| Outlink Count: 3
Minimum_energy_performance_standard: Page Rank value: 9.45256462195105E-5| Inlink Count:3| Outlink Count: 8
One_Watt_Initiative: Page Rank value: 2.278969373598715E-4| Inlink Count:10| Outlink Count: 10
Overconsumption: Page Rank value: 4.5443847851451164E-4| Inlink Count:21| Outlink Count: 134
Passive_house: Page Rank value: 3.266854647607641E-4| Inlink Count:31| Outlink Count: 63
Superinsulation: Page Rank value: 1.6792537587226425E-4| Inlink Count:13| Outlink Count: 7
Renewable_heat: Page Rank value: 3.165314463036154E-4| Inlink Count:38| Outlink Count: 139
Thermal_efficiency: Page Rank value: 0.0010112514842604463| Inlink Count:65| Outlink Count: 33
Universal_Metering_Interface: Page Rank value: 1.088340281599735E-4| Inlink Count:3| Outlink Count: 3
Window_film: Page Rank value: 8.130722980213716E-5| Inlink Count:2| Outlink Count: 6
Zero-energy_building: Page Rank value: 2.0265521869118757E-4| Inlink Count:19| Outlink Count: 62
Natural_Resources_Canada: Page Rank value: 4.877831265803675E-4| Inlink Count:15| Outlink Count: 2
National_Diet_Library: Page Rank value: 0.01051363490752795| Inlink Count:198| Outlink Count: 3
Heat_engine: Page Rank value: 9.803814531969054E-4| Inlink Count:47| Outlink Count: 32
Power_station: Page Rank value: 7.720923864216536E-4| Inlink Count:53| Outlink Count: 122
Heat: Page Rank value: 0.0013687338815391405| Inlink Count:61| Outlink Count: 16
Waste_heat: Page Rank value: 6.350508822906812E-4| Inlink Count:46| Outlink Count: 36
Thermal_energy: Page Rank value: 7.726486365567613E-4| Inlink Count:49| Outlink Count: 7
Thermal_power_plant: Page Rank value: 3.68092011459659E-4| Inlink Count:12| Outlink Count: 47
Cooling_tower: Page Rank value: 9.687459041605038E-4| Inlink Count:114| Outlink Count: 132
Flue_gas: Page Rank value: 3.7800469587228317E-4| Inlink Count:33| Outlink Count: 23
HVAC: Page Rank value: 0.0010687627309390135| Inlink Count:73| Outlink Count: 60
Scandinavia: Page Rank value: 7.174838914954024E-4| Inlink Count:19| Outlink Count: 8
Eastern_Europe: Page Rank value: 0.001111054193338572| Inlink Count:17| Outlink Count: 14
District_heating: Page Rank value: 8.87300861006157E-4| Inlink Count:80| Outlink Count: 51
Distributed_generation: Page Rank value: 8.275069227157242E-4| Inlink Count:104| Outlink Count: 113
Absorption_refrigerator: Page Rank value: 4.257855638119798E-4| Inlink Count:36| Outlink Count: 53
Gas_turbine: Page Rank value: 9.369935807287763E-4| Inlink Count:61| Outlink Count: 32
Steam_turbine: Page Rank value: 8.076747556543291E-4| Inlink Count:53| Outlink Count: 29
Gas_engine: Page Rank value: 3.6167868988798885E-4| Inlink Count:19| Outlink Count: 15
Diesel_engine: Page Rank value: 8.540157145507254E-4| Inlink Count:53| Outlink Count: 42
Masned%C3%B8: Page Rank value: 8.626672588472466E-5| Inlink Count:4| Outlink Count: 3
Denmark: Page Rank value: 0.002044946022938741| Inlink Count:65| Outlink Count: 34
Thermal_power: Page Rank value: 8.753046348726668E-5| Inlink Count:5| Outlink Count: 47
Uranium: Page Rank value: 9.290084319658641E-4| Inlink Count:54| Outlink Count: 31
Coal: Page Rank value: 0.002323432063266629| Inlink Count:178| Outlink Count: 135
Second_law_of_thermodynamics: Page Rank value: 7.699992887088388E-4| Inlink Count:33| Outlink Count: 9
Carnot%27s_theorem_(thermodynamics): Page Rank value: 5.910718993649659E-4| Inlink Count:26| Outlink Count: 11
Power_plant: Page Rank value: 7.887154875651352E-4| Inlink Count:48| Outlink Count: 123
Paper_mill: Page Rank value: 1.4423154999844792E-4| Inlink Count:7| Outlink Count: 4
Enthalpy: Page Rank value: 8.755957639392419E-4| Inlink Count:48| Outlink Count: 11
Continuous_production: Page Rank value: 1.208090231657521E-4| Inlink Count:6| Outlink Count: 4
Metz: Page Rank value: 1.4125082190836056E-4| Inlink Count:9| Outlink Count: 14
France: Page Rank value: 0.003652890600144266| Inlink Count:104| Outlink Count: 31
Dwelling: Page Rank value: 0.0012582555956027856| Inlink Count:5| Outlink Count: 1
Combined_cycle: Page Rank value: 0.0010149761846627225| Inlink Count:105| Outlink Count: 108
Condenser_(heat_transfer): Page Rank value: 4.117693641967429E-4| Inlink Count:32| Outlink Count: 12
Bottoming_cycle: Page Rank value: 5.9427731860414094E-5| Inlink Count:4| Outlink Count: 109
MHD_generator: Page Rank value: 1.1262991972788785E-4| Inlink Count:9| Outlink Count: 18
Moscow: Page Rank value: 2.3856797354494268E-4| Inlink Count:14| Outlink Count: 25
Trigeneration: Page Rank value: 1.1617106190871627E-4| Inlink Count:10| Outlink Count: 212
Absorption_chiller: Page Rank value: 1.5650864153418366E-4| Inlink Count:12| Outlink Count: 54
Enhanced_oil_recovery: Page Rank value: 5.293206471467877E-4| Inlink Count:26| Outlink Count: 12
Kern_County,_California: Page Rank value: 7.332185208865839E-4| Inlink Count:9| Outlink Count: 9
Los_Angeles: Page Rank value: 0.001220143709780918| Inlink Count:19| Outlink Count: 25
Water_desalination: Page Rank value: 2.7840513962887006E-4| Inlink Count:9| Outlink Count: 34
Hydrocarbon_fuel: Page Rank value: 1.2360482787171224E-4| Inlink Count:7| Outlink Count: 84
Wood_gasifier: Page Rank value: 6.782920434847861E-5| Inlink Count:5| Outlink Count: 18
Gasified: Page Rank value: 5.9906462040993246E-5| Inlink Count:4| Outlink Count: 57
Molten-carbonate_fuel_cell: Page Rank value: 6.837350152800754E-5| Inlink Count:5| Outlink Count: 17
Solid_oxide_fuel_cell: Page Rank value: 1.4191331671568438E-4| Inlink Count:13| Outlink Count: 21
Steam: Page Rank value: 7.084750790990859E-4| Inlink Count:40| Outlink Count: 21
Nuclear_power_plant: Page Rank value: 6.623596667928201E-4| Inlink Count:34| Outlink Count: 132
Reciprocating_engine: Page Rank value: 4.594977009899922E-4| Inlink Count:33| Outlink Count: 20
Animal_waste: Page Rank value: 7.549965007735772E-5| Inlink Count:5| Outlink Count: 6
Landfill_gas: Page Rank value: 5.847934891731627E-4| Inlink Count:39| Outlink Count: 26
Firedamp: Page Rank value: 1.0679412615708061E-4| Inlink Count:5| Outlink Count: 3
Sewage_gas: Page Rank value: 6.730149259074068E-5| Inlink Count:6| Outlink Count: 68
Micro_combined_heat_and_power: Page Rank value: 6.254250399863258E-4| Inlink Count:83| Outlink Count: 119
Distributed_Energy_Resource: Page Rank value: 5.940236574159213E-5| Inlink Count:4| Outlink Count: 114
Watt: Page Rank value: 0.0011401439168039111| Inlink Count:55| Outlink Count: 10
Service_life: Page Rank value: 1.9532398939344587E-4| Inlink Count:14| Outlink Count: 3
Microturbines: Page Rank value: 6.832981749829963E-5| Inlink Count:6| Outlink Count: 33
Internal_combustion: Page Rank value: 3.01250204256406E-4| Inlink Count:22| Outlink Count: 54
Steam_engine: Page Rank value: 0.0011995842666063725| Inlink Count:44| Outlink Count: 35
Fuel_cell: Page Rank value: 8.839779655316355E-4| Inlink Count:66| Outlink Count: 45
Refrigeration: Page Rank value: 7.566319910059141E-4| Inlink Count:46| Outlink Count: 49
United_States: Page Rank value: 0.011471671565582006| Inlink Count:242| Outlink Count: 26
Consolidated_Edison: Page Rank value: 3.800665046955836E-4| Inlink Count:13| Outlink Count: 10
Manhattan: Page Rank value: 0.0010856414024221224| Inlink Count:17| Outlink Count: 19
Pulp_and_paper_mill: Page Rank value: 7.274803464555543E-5| Inlink Count:4| Outlink Count: 5
Heat_recovery_steam_generator: Page Rank value: 1.7908471747887694E-4| Inlink Count:15| Outlink Count: 9
Convection: Page Rank value: 8.531471400548226E-4| Inlink Count:45| Outlink Count: 10
Coefficient_of_performance: Page Rank value: 3.134058483068654E-4| Inlink Count:28| Outlink Count: 12
Greenhouse_gas_emissions: Page Rank value: 1.508797697781086E-4| Inlink Count:16| Outlink Count: 58
New_York_City_steam_system: Page Rank value: 2.192347287354792E-4| Inlink Count:9| Outlink Count: 10
Carnot_cycle: Page Rank value: 5.112113015393968E-4| Inlink Count:32| Outlink Count: 17
Brayton_cycle: Page Rank value: 3.0278473136411045E-4| Inlink Count:24| Outlink Count: 21
Electric_generator: Page Rank value: 4.38977331044213E-4| Inlink Count:31| Outlink Count: 18
Cost_of_electricity_by_source: Page Rank value: 2.8865331771495736E-4| Inlink Count:34| Outlink Count: 57
Ferrera_Erbognone: Page Rank value: 1.5335189930206451E-4| Inlink Count:6| Outlink Count: 3
Province_of_Pavia: Page Rank value: 1.5319291115150686E-4| Inlink Count:6| Outlink Count: 5
Italy: Page Rank value: 0.0032089173254692834| Inlink Count:83| Outlink Count: 29
CHP_Directive: Page Rank value: 1.3529309441508424E-4| Inlink Count:8| Outlink Count: 10
COGEN_Europe: Page Rank value: 1.2940928002123732E-4| Inlink Count:6| Outlink Count: 3
Public%E2%80%93private_partnership: Page Rank value: 1.7460822205024454E-4| Inlink Count:7| Outlink Count: 4
Fuel_Cells_and_Hydrogen_Joint_Technology_Initiative: Page Rank value: 2.7614298814277334E-4| Inlink Count:9| Outlink Count: 4
Framework_Programmes_for_Research_and_Technological_Development: Page Rank value: 4.913775248648078E-4| Inlink Count:8| Outlink Count: 4
Micro-CHP: Page Rank value: 7.434239994598433E-5| Inlink Count:6| Outlink Count: 120
Kendall_Cogeneration_Station: Page Rank value: 1.1236754906388693E-4| Inlink Count:4| Outlink Count: 2
Cambridge,_Massachusetts: Page Rank value: 4.512194516067578E-4| Inlink Count:11| Outlink Count: 9
Energy_recycling: Page Rank value: 1.5374692401262793E-4| Inlink Count:10| Outlink Count: 65
Thomas_Edison: Page Rank value: 8.78911330970314E-4| Inlink Count:24| Outlink Count: 13
Pearl_Street_Station: Page Rank value: 3.064368708596932E-4| Inlink Count:14| Outlink Count: 7
Public_Utility_Regulatory_Policies_Act: Page Rank value: 8.156895755877388E-5| Inlink Count:7| Outlink Count: 13
Oil: Page Rank value: 2.817971105274233E-4| Inlink Count:23| Outlink Count: 15
Solar_thermal_energy: Page Rank value: 3.666399126932992E-4| Inlink Count:48| Outlink Count: 44
Photovoltaic_system: Page Rank value: 3.828144073515601E-4| Inlink Count:36| Outlink Count: 42
Biomass_heating_system: Page Rank value: 4.1184994040049965E-4| Inlink Count:41| Outlink Count: 142
Air_separation: Page Rank value: 2.0678495874488966E-4| Inlink Count:9| Outlink Count: 8
Carnot_method: Page Rank value: 8.626290143242193E-5| Inlink Count:4| Outlink Count: 3
Electrification: Page Rank value: 5.775677217344767E-4| Inlink Count:11| Outlink Count: 29
Energy_policy_of_the_European_Union: Page Rank value: 8.521475639774253E-4| Inlink Count:21| Outlink Count: 39
Environmental_impact_of_electricity_generation: Page Rank value: 5.637855582432097E-4| Inlink Count:30| Outlink Count: 65
Industrial_gas: Page Rank value: 3.5734652763069784E-4| Inlink Count:14| Outlink Count: 38
Rankine_cycle: Page Rank value: 0.0011869678942235664| Inlink Count:109| Outlink Count: 96
Handle_System: Page Rank value: 0.005890294985079181| Inlink Count:9| Outlink Count: 3
Morning_Edition: Page Rank value: 2.552024551536384E-4| Inlink Count:7| Outlink Count: 4
National_Public_Radio: Page Rank value: 9.285392047998438E-4| Inlink Count:16| Outlink Count: 7
Electricity_delivery: Page Rank value: 5.44870596827502E-4| Inlink Count:75| Outlink Count: 83
Availability_factor: Page Rank value: 5.448174617055052E-4| Inlink Count:75| Outlink Count: 86
Base_load_power_plant: Page Rank value: 6.582395567349558E-4| Inlink Count:93| Outlink Count: 82
Black_start: Page Rank value: 5.678714794483168E-4| Inlink Count:76| Outlink Count: 84
Capacity_factor: Page Rank value: 8.704800799598636E-4| Inlink Count:118| Outlink Count: 89
Demand_factor: Page Rank value: 5.445722471903635E-4| Inlink Count:75| Outlink Count: 81
Energy_demand_management: Page Rank value: 5.812774188153512E-4| Inlink Count:78| Outlink Count: 95
Energy_returned_on_energy_invested: Page Rank value: 9.58115873204791E-4| Inlink Count:117| Outlink Count: 30
Fault_(power_engineering): Page Rank value: 6.47951694441796E-4| Inlink Count:76| Outlink Count: 6
Intermittent_energy_source: Page Rank value: 6.945838122485566E-4| Inlink Count:94| Outlink Count: 108
Load_following_power_plant: Page Rank value: 5.827283125130648E-4| Inlink Count:79| Outlink Count: 86
Nameplate_capacity: Page Rank value: 9.194559375656959E-4| Inlink Count:106| Outlink Count: 83
Peak_demand: Page Rank value: 5.908554104764448E-4| Inlink Count:78| Outlink Count: 90
Power_quality: Page Rank value: 5.788791749289445E-4| Inlink Count:80| Outlink Count: 84
Power-flow_study: Page Rank value: 7.156358196335412E-4| Inlink Count:76| Outlink Count: 4
Repowering: Page Rank value: 5.777908353281318E-4| Inlink Count:78| Outlink Count: 82
Spark_spread: Page Rank value: 5.441271711949491E-4| Inlink Count:75| Outlink Count: 86
Variable_renewable_energy: Page Rank value: 6.740305585861833E-4| Inlink Count:92| Outlink Count: 26
Non-renewable_energy: Page Rank value: 5.683869590015079E-4| Inlink Count:78| Outlink Count: 51
Fossil-fuel_power_station: Page Rank value: 6.592945209593816E-4| Inlink Count:92| Outlink Count: 62
Oil_shale: Page Rank value: 8.94859310995617E-4| Inlink Count:95| Outlink Count: 42
Marine_energy: Page Rank value: 9.805967036523194E-4| Inlink Count:96| Outlink Count: 94
Marine_current_power: Page Rank value: 7.438410802474314E-4| Inlink Count:83| Outlink Count: 14
Osmotic_power: Page Rank value: 6.481617934013009E-4| Inlink Count:82| Outlink Count: 27
Ocean_thermal_energy: Page Rank value: 5.588571976885779E-4| Inlink Count:76| Outlink Count: 36
AC_power: Page Rank value: 7.351803049791905E-4| Inlink Count:80| Outlink Count: 81
Induction_generator: Page Rank value: 5.670843371762621E-4| Inlink Count:76| Outlink Count: 79
Three-phase_electric_power: Page Rank value: 8.149092024088273E-4| Inlink Count:83| Outlink Count: 12
Virtual_power_plant: Page Rank value: 5.573673203574768E-4| Inlink Count:77| Outlink Count: 85
Electric_power_transmission: Page Rank value: 9.854857810521348E-4| Inlink Count:100| Outlink Count: 102
Electric_power_distribution: Page Rank value: 7.187004812460802E-4| Inlink Count:80| Outlink Count: 92
Power_outage: Page Rank value: 6.618619534561231E-4| Inlink Count:84| Outlink Count: 86
Rolling_blackout: Page Rank value: 5.854313431233142E-4| Inlink Count:78| Outlink Count: 82
Demand_response: Page Rank value: 7.008728919468578E-4| Inlink Count:86| Outlink Count: 94
Dynamic_demand_(electric_power): Page Rank value: 5.493615072625978E-4| Inlink Count:76| Outlink Count: 90
Electrical_grid: Page Rank value: 9.80921663326935E-4| Inlink Count:100| Outlink Count: 100
High-voltage_direct_current: Page Rank value: 7.602235539059242E-4| Inlink Count:91| Outlink Count: 104
Load_management: Page Rank value: 5.520038702788881E-4| Inlink Count:76| Outlink Count: 87
Negawatt_power: Page Rank value: 6.296147831328329E-4| Inlink Count:81| Outlink Count: 27
Electrical_substation: Page Rank value: 6.591179873714487E-4| Inlink Count:85| Outlink Count: 86
Super_grid: Page Rank value: 5.496434760167268E-4| Inlink Count:77| Outlink Count: 97
Transformer: Page Rank value: 9.769517661714815E-4| Inlink Count:97| Outlink Count: 89
Transmission_system_operator: Page Rank value: 5.468018196068976E-4| Inlink Count:76| Outlink Count: 82
Transmission_tower: Page Rank value: 5.430378601716738E-4| Inlink Count:75| Outlink Count: 85
Utility_pole: Page Rank value: 6.972922258821391E-4| Inlink Count:83| Outlink Count: 15
Energy_subsidies: Page Rank value: 8.416377832311133E-4| Inlink Count:106| Outlink Count: 23
Renewable_Energy_Certificates: Page Rank value: 6.098057389393122E-4| Inlink Count:80| Outlink Count: 93
Renewable_energy_payments: Page Rank value: 5.835627918518134E-4| Inlink Count:77| Outlink Count: 79
Renewable_energy_policy: Page Rank value: 6.102706546421844E-4| Inlink Count:79| Outlink Count: 279
Energy_efficiency_(disambiguation): Page Rank value: 7.641600409658103E-5| Inlink Count:2| Outlink Count: 6
Compact_fluorescent_lamp: Page Rank value: 2.801419971881852E-4| Inlink Count:25| Outlink Count: 31
Fluorescent_lights: Page Rank value: 7.350548358361408E-5| Inlink Count:3| Outlink Count: 20
LED_lights: Page Rank value: 7.727979218809866E-5| Inlink Count:3| Outlink Count: 17
Skylight_(window): Page Rank value: 1.3461123789101383E-4| Inlink Count:11| Outlink Count: 9
Incandescent_light_bulbs: Page Rank value: 9.458845719320774E-5| Inlink Count:6| Outlink Count: 29
Energy_efficient_buildings: Page Rank value: 8.058799788011753E-5| Inlink Count:5| Outlink Count: 88
Sustainable_transportation: Page Rank value: 8.52515450887494E-5| Inlink Count:6| Outlink Count: 52
Rocky_Mountain_Institute: Page Rank value: 3.926715648419071E-4| Inlink Count:19| Outlink Count: 16
Vienna_Climate_Change_Talks_2007: Page Rank value: 6.603690564619294E-5| Inlink Count:2| Outlink Count: 36
United_Nations_Framework_Convention_on_Climate_Change: Page Rank value: 5.733600187466034E-4| Inlink Count:43| Outlink Count: 42
Solar_lamp: Page Rank value: 2.64471863881728E-4| Inlink Count:28| Outlink Count: 6
Energy_saving_lamp: Page Rank value: 9.418307045750283E-5| Inlink Count:2| Outlink Count: 3
Power_usage_effectiveness: Page Rank value: 1.9044413023414932E-4| Inlink Count:5| Outlink Count: 4
Freezers: Page Rank value: 8.993861977368315E-5| Inlink Count:3| Outlink Count: 15
Oven: Page Rank value: 1.3320405134341405E-4| Inlink Count:7| Outlink Count: 8
Stoves: Page Rank value: 7.189584218101537E-5| Inlink Count:2| Outlink Count: 9
Dishwashers: Page Rank value: 7.941178077805276E-5| Inlink Count:2| Outlink Count: 5
Energy_input_labeling: Page Rank value: 1.358397600117883E-4| Inlink Count:4| Outlink Count: 3
Building_performance: Page Rank value: 1.0154990839751084E-4| Inlink Count:4| Outlink Count: 10
Energy-efficient_landscaping: Page Rank value: 1.2629375947242904E-4| Inlink Count:10| Outlink Count: 8
Window_insulation_film: Page Rank value: 1.8232306788750768E-4| Inlink Count:5| Outlink Count: 4
Phase-out_of_incandescent_light_bulbs: Page Rank value: 8.944069642026476E-5| Inlink Count:6| Outlink Count: 12
Empire_State_Building: Page Rank value: 3.140337075514501E-4| Inlink Count:8| Outlink Count: 10
One_World_Trade_Center: Page Rank value: 6.093109465297351E-4| Inlink Count:5| Outlink Count: 14
Passive_solar_heating: Page Rank value: 6.536345271019807E-5| Inlink Count:2| Outlink Count: 58
Compact_fluorescent_lights: Page Rank value: 9.654668558027194E-5| Inlink Count:6| Outlink Count: 32
Furnace: Page Rank value: 4.886983475227031E-4| Inlink Count:38| Outlink Count: 45
Ground_source_heat_pump: Page Rank value: 1.1624497125094827E-4| Inlink Count:7| Outlink Count: 135
Smart_meter: Page Rank value: 2.390531102679176E-4| Inlink Count:23| Outlink Count: 39
Wireless_sensor_networks: Page Rank value: 7.641600409658103E-5| Inlink Count:2| Outlink Count: 6
Green_Building_XML: Page Rank value: 0.0014809326150812964| Inlink Count:3| Outlink Count: 1
Building_Information_Modeling: Page Rank value: 9.914416857401077E-5| Inlink Count:5| Outlink Count: 6
Building_energy_simulation: Page Rank value: 1.5116388199974036E-4| Inlink Count:7| Outlink Count: 4
U.S._Green_Building_Council: Page Rank value: 4.068249786031748E-4| Inlink Count:12| Outlink Count: 7
Honeywell: Page Rank value: 6.624558723425767E-4| Inlink Count:11| Outlink Count: 6
Washington,_D.C.: Page Rank value: 0.0021041863119770693| Inlink Count:35| Outlink Count: 12
Deep_energy_retrofit: Page Rank value: 2.8278047746075995E-4| Inlink Count:23| Outlink Count: 15
Green_retrofit: Page Rank value: 1.091844046035177E-4| Inlink Count:4| Outlink Count: 6
Johnson_Controls: Page Rank value: 1.669830404194038E-4| Inlink Count:7| Outlink Count: 4
Clinton_Climate_Initiative: Page Rank value: 1.0790052423090418E-4| Inlink Count:3| Outlink Count: 4
Jones_Lang_LaSalle: Page Rank value: 1.570363161134568E-4| Inlink Count:3| Outlink Count: 2
Air_conditioning: Page Rank value: 8.55414571024682E-4| Inlink Count:64| Outlink Count: 64
Indianapolis_City-County_Building: Page Rank value: 1.227362931205592E-4| Inlink Count:2| Outlink Count: 2
Australian_national_government: Page Rank value: 1.227362931205592E-4| Inlink Count:2| Outlink Count: 2
Department_of_Industry_and_Science: Page Rank value: 0.0020964598442676256| Inlink Count:3| Outlink Count: 1
Council_of_Australian_Governments: Page Rank value: 1.367152903874272E-4| Inlink Count:3| Outlink Count: 2
Low_carbon: Page Rank value: 1.1343568960774375E-4| Inlink Count:7| Outlink Count: 132
Commonwealth: Page Rank value: 0.001206854739861026| Inlink Count:2| Outlink Count: 1
Electricity: Page Rank value: 0.0015462010671941136| Inlink Count:120| Outlink Count: 31
Co-generation: Page Rank value: 1.2242410070052197E-4| Inlink Count:12| Outlink Count: 213
US_Department_of_Energy: Page Rank value: 2.086359594154394E-4| Inlink Count:15| Outlink Count: 23
Electric_motors: Page Rank value: 8.354597686878791E-5| Inlink Count:3| Outlink Count: 15
Variable_speed_drives: Page Rank value: 9.418307045750283E-5| Inlink Count:2| Outlink Count: 3
Superconducting: Page Rank value: 7.351447063197008E-5| Inlink Count:3| Outlink Count: 17
Voltage_optimisation: Page Rank value: 1.0989947772900162E-4| Inlink Count:4| Outlink Count: 7
Pumps: Page Rank value: 9.935232603576674E-5| Inlink Count:3| Outlink Count: 16
Compressors: Page Rank value: 9.74708659004382E-5| Inlink Count:3| Outlink Count: 23
Process_control: Page Rank value: 0.0017858184225784182| Inlink Count:4| Outlink Count: 1
Energy_efficiency_in_transportation: Page Rank value: 1.5557929726905525E-4| Inlink Count:10| Outlink Count: 25
Fuel_economy_in_automobiles: Page Rank value: 4.593770461060725E-4| Inlink Count:22| Outlink Count: 27
Toyota_Prius: Page Rank value: 1.9319395804486976E-4| Inlink Count:13| Outlink Count: 11
NYPD: Page Rank value: 7.441098692192153E-5| Inlink Count:2| Outlink Count: 7
Aerodynamics: Page Rank value: 8.54376876903861E-5| Inlink Count:4| Outlink Count: 11
Fuel_efficiency: Page Rank value: 3.3530669942975826E-4| Inlink Count:20| Outlink Count: 31
Composite_materials: Page Rank value: 1.0065825917731643E-4| Inlink Count:3| Outlink Count: 5
Turbocharger: Page Rank value: 2.8179632649613266E-4| Inlink Count:14| Outlink Count: 12
Mercedes-Benz_Bionic: Page Rank value: 1.227362931205592E-4| Inlink Count:2| Outlink Count: 2
Regenerative_braking: Page Rank value: 1.94368654290558E-4| Inlink Count:12| Outlink Count: 13
Tesla_Model_S: Page Rank value: 1.2066539412250523E-4| Inlink Count:7| Outlink Count: 19
Street_light: Page Rank value: 1.1702046505693903E-4| Inlink Count:9| Outlink Count: 12
Fuel_economy_in_aircraft: Page Rank value: 8.125602986790006E-5| Inlink Count:3| Outlink Count: 7
Environmental_impact_of_aviation: Page Rank value: 9.493452620895766E-4| Inlink Count:63| Outlink Count: 46
Biodiesel: Page Rank value: 0.0012662281018615388| Inlink Count:96| Outlink Count: 67
Gasohol: Page Rank value: 2.0638131980153717E-4| Inlink Count:12| Outlink Count: 52
Neat_alcohol_fuel: Page Rank value: 8.100027071613677E-5| Inlink Count:6| Outlink Count: 53
Compressed_natural_gas: Page Rank value: 7.925646666097566E-4| Inlink Count:37| Outlink Count: 34
Piracicaba: Page Rank value: 2.0119959150787095E-4| Inlink Count:7| Outlink Count: 5
Alternative_fuels: Page Rank value: 9.437321793636416E-5| Inlink Count:4| Outlink Count: 159
Chemical_substance: Page Rank value: 4.963063912490841E-4| Inlink Count:10| Outlink Count: 8
Bioalcohol: Page Rank value: 1.0074190544322307E-4| Inlink Count:5| Outlink Count: 44
N-Butanol: Page Rank value: 1.6876625822009387E-4| Inlink Count:7| Outlink Count: 12
Vegetable_oil_used_as_fuel: Page Rank value: 1.0082861374112432E-4| Inlink Count:7| Outlink Count: 24
Behaviour_change: Page Rank value: 8.437370040892561E-5| Inlink Count:2| Outlink Count: 4
Fossil_fuels: Page Rank value: 7.393582143415073E-4| Inlink Count:54| Outlink Count: 84
